id,scopus,doi,title,type,year,authors,source,pages,volume,reader_count,link,given-name,sur_name,author_id,affiliation_id,citedby_count,h_index,doc_total,cit_by_doc,co_authors_total
05a00427-8bc5-3a82-82a9-799e761d5fde,2-s2.0-84957641820,10.1287/isre.2015.0603,"Tigerblood: Newspapers, blogs, and the founding of information technology firms",journal,2015,"('Brad N.', 'Greenwood')",Information Systems Research,812-828,26,41,http://www.mendeley.com/research/tigerblood-newspapers-blogs-founding-information-technology-firms,Brad N.,Greenwood,37661248100,60030398,3,4,16,90,12
9048f73d-02ce-3442-b68c-63643d6f023b,2-s2.0-27844501085,10.1080/00207540412331285832,Liquid crystal display surface uniformity defect inspection using analysis of variance and exponentially weighted moving average techniques,journal,2005,"('B. C.', 'Jiang')",International Journal of Production Research,67-80,43,3,http://www.mendeley.com/research/liquid-crystal-display-surface-uniformity-defect-inspection-using-analysis-variance-exponentially-we,B. C.,Jiang,7402264973,60013395,60,14,64,455,82
40faa829-853d-3d9e-9499-916927dc6513,2-s2.0-84867325913,10.1111/j.1540-4609.2012.00363.x,Introducing Artificial Neural Networks through a Spreadsheet Model,journal,2012,"('Thomas F.', 'Rienzo')",Decision Sciences Journal of Innovative Education,515-520,10,9,http://www.mendeley.com/research/introducing-artificial-neural-networks-through-spreadsheet-model,Thomas F.,Rienzo,55301382500,60000879,5,3,8,37,8
37dfdc21-c041-3fe7-9ba1-682dcae2a869,2-s2.0-84888439011,10.1002/nav.21558,Fixed-interval joint-replenishment policies for distribution systems with multiple retailers and stochastic demand,journal,2013,"('Qinan', 'Wang')",Naval Research Logistics,637-651,60,18,http://www.mendeley.com/research/fixedinterval-jointreplenishment-policies-distribution-systems-multiple-retailers-stochastic-demand,Qinan,Wang,7406916280,60005510,5,17,32,1478,27
37ba9661-258d-3b99-89c7-dfc8dee568b7,2-s2.0-80052067197,10.1080/03643107.2011.599305,Moving from outputs to outcomes: A review of the evolution of performance measurement in the Human service nonprofit sector,generic,2011,"('Kristen', 'Lynch-Cerullo')",Administration in Social Work,364-388,35,82,http://www.mendeley.com/research/moving-outputs-outcomes-review-evolution-performance-measurement-human-service-nonprofit-sector,Kristen,Lynch-Cerullo,48561352200,,30,1,0,30,0
f193ef43-e3ba-31b8-87ab-12d4af23edfc,2-s2.0-84862888433,10.1080/09613218.2012.690956,Exploring scenarios for the future of energy management in UK property,journal,2012,"('A. T.', 'Parkinson')",Building Research and Information,373-388,40,5,http://www.mendeley.com/research/exploring-scenarios-future-energy-management-uk-property-2,A. T.,Parkinson,55257165500,60031101,7,3,6,19,10
045a22f0-6bcd-3641-b98a-e54b63112a06,2-s2.0-17644391379,10.1111/j.0824-7935.2005.00268.x,XML declarative description with first-order logical constraints,journal,2005,"('Chutiporn', 'Anutariya')",Computational Intelligence,130-156,21,1,http://www.mendeley.com/research/xml-declarative-description-firstorder-logical-constraints,Chutiporn,Anutariya,6602501046,60016741,6,7,39,157,32
823ee919-df49-3d92-acb1-6a250005970b,2-s2.0-84878142749,10.1111/caim.12017,A New Roadmapping Technique for Creatively Managing the Emerging Smart Grid,journal,2013,"('Kelly R.', 'Cowan')",Creativity and Innovation Management,67-83,22,42,http://www.mendeley.com/research/new-roadmapping-technique-creatively-managing-emerging-smart-grid,Kelly R.,Cowan,35565227400,60023908,8,8,16,132,12
3fa0324f-1bd8-33bd-b99c-c1d15294ed51,,10.3233/IFS-131019,Intuitionistic fuzzy Hamacher aggregation operators and their application to multiple attribute decision making.,journal,2014,"('Ju-Ying', 'Huang')",Journal of Intelligent & Fuzzy Systems,505-513,27,4,http://www.mendeley.com/research/intuitionistic-fuzzy-hamacher-aggregation-operators-application-multiple-attribute-decision-making-1,,,,,,0,0,0,0
260144d4-3d49-3fb0-acd5-76627798361b,,10.1145/2543581.2543592,From RSSI to CSI,journal,2013,"('Zheng', 'Yang')",ACM Computing Surveys,Jan-32,46,18,http://www.mendeley.com/research/rssi-csi,,,,,,0,0,0,0
eb7b6b2b-22ed-3853-8b91-d5a68b53263b,2-s2.0-84942256258,10.1002/jsc.2021,Global Information System Implementation: A Study of Strategic and Cultural Challenges and Enablers in a DMNC,journal,2015,"('Glenn', 'Parry')",Strategic Change,447-462,24,7,http://www.mendeley.com/research/global-information-system-implementation-study-strategic-cultural-challenges-enablers-dmnc,Glenn,Parry,56204862100,60019611,1,15,54,463,65
9278aeef-7333-31a9-bee6-ee43cd815c5e,2-s2.0-84905960932,10.1179/2047971913Y.0000000035,An assessment of the decision-making and problem-solving skills of hospital administrators,journal,2013,"('Sükrü Anil', 'Toygar')",International Journal of Healthcare Management,168-176,6,11,http://www.mendeley.com/research/assessment-decisionmaking-problemsolving-skills-hospital-administrators,Sükrü Anil,Toygar,54893130200,60013849,0,1,3,4,4
794f3178-9935-3bc9-a6db-c2b8d57ebcb2,,10.1057/rpm.2008.14,Air cargo overbooking based on the shipment information record,journal,2008,"('Bjoern', 'Becker')",Journal of Revenue and Pricing Management,242-255,7,23,http://www.mendeley.com/research/air-cargo-overbooking-based-shipment-information-record,,,,,,0,0,0,0
469630ec-05f9-3dbf-8237-7757f4227b90,2-s2.0-74949097178,10.1080/10580530903455247,Balanced scorecard implementation of security strategies: A framework for IT security performance management,journal,2010,"('Tejaswini', 'Herath')",Information Systems Management,72-81,27,66,http://www.mendeley.com/research/balanced-scorecard-implementation-security-strategies-framework-it-security-performance-management-5,Tejaswini,Herath,26422136600,60001343,12,13,25,885,20
19dac993-3855-3cea-ad1c-e82270021ada,,10.1145/1064830.1064834,Criminal network analysis and visualization,journal,2005,"('Jennifer', 'Xu')",Communications of the ACM,100-107,48,33,http://www.mendeley.com/research/criminal-network-analysis-visualization-9,,,,,,0,0,0,0
555262eb-c90b-32ac-8c77-87d3c8193723,2-s2.0-78649313351,10.1061/(ASCE)CO.1943-7862.0000240,Improved SWOT approach for conducting strategic planning in the construction industry,journal,2010,"('Weisheng', 'Lu')",Journal of Construction Engineering and Management,1317-1328,136,126,http://www.mendeley.com/research/improved-swot-approach-conducting-strategic-planning-construction-industry,Weisheng,Lu,24173836000,60006541,19,23,96,1129,100
9768d689-24f6-36ca-af84-70bbc6e68220,2-s2.0-79958852752,10.1080/00207543.2010.548409,A method to align a manufacturing execution system with Lean objectives,conference_proceedings,2011,"('J.', 'Cottyn')",International Journal of Production Research,4397-4413,49,126,http://www.mendeley.com/research/method-align-manufacturing-execution-system-lean-objectives,J.,Cottyn,35145389900,105206696,37,5,15,72,30
bdfed462-c678-3f81-a902-e67a15454845,2-s2.0-78650279864,10.1080/17517575.2010.493956,Identifying influential factors of business process performance using dependency analysis,journal,2011,"('Branimir', 'Wetzstein')",Enterprise Information Systems,79-98,5,28,http://www.mendeley.com/research/identifying-influential-factors-business-process-performance-using-dependency-analysis-12,Branimir,Wetzsteina,36680850000,60015815,40,1,0,40,4
563d76ec-e107-3790-9a03-472d5e5bb072,2-s2.0-48049102841,10.5465/AMP.2008.32739761,Value Creation in Knowledge-Based Firms: Aligning Problems and Resources,journal,2008,"('J.', 'Woiceshyn')",Academy of Management Perspectives,85-99,22,102,http://www.mendeley.com/research/value-creation-knowledgebased-firms-aligning-problems-resources,Joana,Woiceshyn,6603082764,60002306,23,9,19,249,14
f84959a1-f848-3bdf-9af1-9af793a78fe0,2-s2.0-43249130628,10.1007/s10257-008-0090-4,Support for real-time decision making in mobile financial applications,generic,2008,"('Frada', 'Burstein')",Information Systems and e-Business Management,257-278,6,46,http://www.mendeley.com/research/support-realtime-decision-making-mobile-financial-applications,Frada,Burstein,7005835913,60019578,2,14,107,576,131
f38c7b55-60e5-35a6-8773-d97c81d3295f,2-s2.0-84920941726,10.5755/j01.ee.24.3.2787,??mogi??kojo kapitalo sistemos vertinimas Europos S??jungos ??ali?? kontekste,journal,2013,"('Algimantas', 'Sakalas')",Engineering Economics,226-233,24,5,http://www.mendeley.com/research/mogikojo-kapitalo-sistemos-vertinimas-europos-sjungos-ali-kontekste,Algimantas,Sakalas,23490251600,60042282,2,3,7,37,7
32a9d587-7e5a-3541-9188-66d280c868e9,2-s2.0-84936971088,10.1377/hlthaff.2015.0127,Women saw large decrease in out-of-pocket spending for contraceptives after ACA mandate removed cost sharing,journal,2015,"('Nora V.', 'Becker')",Health Affairs,1204-1211,34,40,http://www.mendeley.com/research/women-saw-large-decrease-outofpocket-spending-contraceptives-after-aca-mandate-removed-cost-sharing,Nora V.,Becker,56719196400,60022452,25,3,7,56,24
2df59c94-0d3e-33a9-8f45-6cc81d910e02,2-s2.0-84880301682,10.1007/s10845-012-0634-9,A capacity allocation and expansion model for TFT-LCD multi-site manufacturing,journal,2013,"('Tzu Li', 'Chen')",Journal of Intelligent Manufacturing,847-872,24,9,http://www.mendeley.com/research/capacity-allocation-expansion-model-tftlcd-multisite-manufacturing,Tzu-Li,Chen,24764515100,60005101,7,11,39,196,36
403a1cf8-a9db-3530-b127-3613d755df2f,2-s2.0-34548049833,10.1080/17517570601088364,CIOs' perspectives of critical success factors in ERP upgrade projects,journal,2007,"('D. L.', 'Olson')",Enterprise Information Systems,129-138,1,50,http://www.mendeley.com/research/cios-perspectives-critical-success-factors-erp-upgrade-projects,D. L.,Olson,35561732100,60026306,51,37,196,4014,147
e22d9052-b17a-3b98-924b-a6ac53a9ab66,2-s2.0-74549211306,10.1080/00207540802555736,A correlated storage location assignment problem in a single-block-multi- aisles warehouse considering BOM information,journal,2010,"('Jian', 'Xiao')",International Journal of Production Research,1321-1338,48,28,http://www.mendeley.com/research/correlated-storage-location-assignment-problem-singleblockmulti-aisles-warehouse-considering-bom-inf,Jian,Xiao,54581878700,60025278,19,3,8,38,3
5192f949-f6c8-3746-a992-1cfd4bd420ba,2-s2.0-79951807443,10.1111/j.1540-5885.2011.00789.x,A study of the diffusion of alternative fuel vehicles: An agent-based modeling approach,journal,2011,"('Ting', 'Zhang')",Journal of Product Innovation Management,152-168,28,165,http://www.mendeley.com/research/study-diffusion-alternative-fuel-vehicles-agentbased-modeling-approach-11,Ting,Zhang,55729015700,60028628,92,1,0,92,2
9ce28d86-2e75-32b1-b1d2-1b7a075d86ec,2-s2.0-42949171426,10.1111/j.1468-0394.2008.00443.x,Combining wavelet-based feature extractions with relevance vector machines for stock index forecasting,journal,2008,"('Shian Chang', 'Huang')",Expert Systems,133-149,25,9,http://www.mendeley.com/research/combining-waveletbased-feature-extractions-relevance-vector-machines-stock-index-forecasting,Shian-Chang,Huang,15044616100,60006834,15,12,54,388,38
2cfaff0b-1964-372b-b53d-d922e02fd3fa,2-s2.0-84893956825,10.3233/JCS-130490,Formal verification of security properties in trust management policy,journal,2014,"('Jianwei', 'Niu')",Journal of Computer Security,69-153,22,3,http://www.mendeley.com/research/formal-verification-security-properties-trust-management-policy,Jianwei,Niu,35275828400,60003212,0,10,41,318,51
3f42d639-0766-3249-b61a-52ebb4dc5178,2-s2.0-83555175721,10.3233/IP-2009-0165,"Geographic information sharing: A regional approach in northern New Jersey, USA",journal,2009,"('Francisco', 'Artigas')",Information Polity,127-139,14,128,http://www.mendeley.com/research/geographic-information-sharing-regional-approach-northern-new-jersey-usa-6,Francisco,Artigas,14013838000,100545349,7,11,28,299,41
1d6ce44d-16d9-3853-827e-af1596ddd0de,2-s2.0-84886507375,10.1061/(ASCE)CO.1943-7862.0000775,Knowledge-Based Simulation Modeling of Construction Fleet Operations Using Multimodal-Process Data Mining,journal,2013,"('Reza', 'Akhavian')",Journal of Construction Engineering and Management,4013021,139,49,http://www.mendeley.com/research/knowledgebased-simulation-modeling-construction-fleet-operations-using-multimodalprocess-data-mining,Reza,Akhavian,54894370900,60022144,30,7,23,124,17
b91ef6a9-55de-3dd7-9c3b-5407accffd29,2-s2.0-79952623090,10.1007/s11517-010-0712-0,Automated mechanical ventilation: Adapting decision making to different disease states,journal,2011,"('S.', 'Lozano-Zahonero')",Medical and Biological Engineering and Computing,349-358,49,17,http://www.mendeley.com/research/automated-mechanical-ventilation-adapting-decision-making-different-disease-states,S.,Lozano-Zahonero,36613091300,60078281,11,3,8,23,17
185589f7-7dda-3c6f-a9b9-cc79b01cfb1e,2-s2.0-60249090264,10.1111/j.1365-2575.2007.00284.x,Critical reflection in planning information systems: a contribution from critical systems thinking,journal,2009,"('José-Rodrigo', 'Córdoba')",Information Systems Journal,123-147,19,46,http://www.mendeley.com/research/critical-reflection-planning-information-systems-contribution-critical-systems-thinking-9,José-Rodrigo,Córdoba,14065819800,60030469,27,10,31,224,19
92a2327d-07d0-3c07-9de7-fc5c31821315,2-s2.0-70349746886,10.1080/09585190902983330,A discussion on international assignments performance and the constructing mechanism of career success development,journal,2009,"('Victor B.', 'Kreng')",International Journal of Human Resource Management,1487-1502,20,71,http://www.mendeley.com/research/discussion-international-assignments-performance-constructing-mechanism-career-success-development,Victor B.,Kreng,6602315413,60014982,4,14,31,643,23
6ae89a8c-4b15-3e24-9b9d-873c1d004d68,2-s2.0-84863177094,10.1017/S0022109011000433,Bank loans with Chinese characteristics: Some evidence on inside debt in a state-controlled banking system,journal,2011,"('Warren', 'Bailey')",Journal of Financial and Quantitative Analysis,1795-1830,46,56,http://www.mendeley.com/research/bank-loans-chinese-characteristics-some-evidence-inside-debt-statecontrolled-banking-system,Warren,Bailey,7201648385,60007776,38,16,34,1074,27
c77bed77-12d4-3f9e-a89b-989326320483,,10.1111/j.1467-8608.2009.01560.x,"Data mining: proprietary rights, people and proposals",journal,2009,"('Dinah', 'Payne')",Business Ethics: A European Review,241-252,18,11,http://www.mendeley.com/research/data-mining-proprietary-rights-people-proposals,,,,,,0,0,0,0
46cf986c-c0ab-351c-b59a-71dde18a5d26,2-s2.0-85027942270,10.1007/s11142-011-9142-y,On the optimal use of loose monitoring in agencies,journal,2011,"('Qi', 'Chen')",Review of Accounting Studies,328-354,16,31,http://www.mendeley.com/research/optimal-loose-monitoring-agencies,Qi,Chen,36670933200,60008724,1,9,18,858,21
d642b08d-a79b-3a25-b736-e6eeb741b5b2,2-s2.0-84891755069,10.1287/isre.2013.0485,Continued participation in online innovation communities: Does community response matter equally for everyone?,journal,2013,"('Chen', 'Zhang')",Information Systems Research,1112-1130,24,61,http://www.mendeley.com/research/continued-participation-online-innovation-communities-community-response-matter-equally-everyone,Chen,Zhang,57201034673,60028599,36,5,12,208,15
2711d675-af85-3dcd-9822-cf59b36b76a8,,10.1002/itdj.20032,Risk factors in the collaborative development of management information systems for Nigerian universities,generic,2006,"('Charles O.', 'Uwadia')",Information Technology for Development,91-111,12,8,http://www.mendeley.com/research/risk-factors-collaborative-development-management-information-systems-nigerian-universities-2,,,,,,0,0,0,0
3e7362e5-660c-344b-b85a-77c2038b448a,2-s2.0-78449276223,10.1002/asi.21419,"Co-citation analysis, bibliographic coupling, and direct citation: Which citation approach represents the research front most accurately?",journal,2010,"('Kevin W.', 'Boyack')",Journal of the American Society for Information Science and Technology,2389-2404,61,251,http://www.mendeley.com/research/cocitation-analysis-bibliographic-coupling-direct-citation-citation-approach-represents-research-fro,Kevin W.,Boyack,6603501746,105578282,190,25,74,2016,73
